factor_id,symptom,pearson_correlation,pearson_p_value,spearman_correlation,spearman_p_value,odds_ratio,logistic_p_value,logistic_coefficient,overall_prevalence_or_mean,active_users_symptom_prevalence
12,constipation,-0.03761202448985626,0.006634862555757335,-0.04590403500387105,0.000920755361184209,0.6364839322178295,0.006735684927323904,-0.4517961052658717,24.692780337941628,23.281952472703917
12,bowel_urgency,-0.00032930159297847334,0.9810486198215561,0.0042599314032532075,0.7586205306396067,0.996494569024713,0.9810451028093592,-0.0035115893946028828,31.713407606607763,32.005141388174806
12,laxative_taken,-0.058575090015404105,2.3308192313721274e-05,-0.06799847573676884,8.984843939932414e-07,0.3415181404093487,2.819314213731161e-05,-1.0743544815889838,11.247600767754319,9.666024405908798
12,stool_frequency,-0.0322229015571909,0.09647716508635784,-0.046331219843696286,0.016820842740140864,1.0,1.0,0.0,11.916604057099924,1162.6287098728044
12,stool_type,-0.017225518880272794,0.21589599801088838,-0.04170442393583665,0.0027246404078079167,1.0,1.0,0.0,4.380398992833624,423.8172391445237
12,bristol_constipation,-0.005330840753895784,0.7025818598847052,0.006352911793990385,0.6490748239162085,0.9035433760994586,0.7025402675080628,-0.10143116113771095,7.558932398207675,7.975260416666667
12,bristol_diarrhea,-0.004015201494857429,0.7736529144084514,-0.004734612059464872,0.7345115223712091,0.9264610793293058,0.7736106676299721,-0.07638324241831165,7.500487044613287,7.552083333333333
13,diarrhea,-0.0020751263852569037,0.8810091948366281,-0.022774233576372833,0.10037486025087944,0.9802710787441183,0.8809816391414005,-0.019926134603892556,23.06953515174798,22.022647403358064
13,constipation,0.030075733226897126,0.029974318130145044,0.07728327097387172,2.3467655471937917e-08,1.3075329332776853,0.030278435667672188,0.2681421046150143,24.692780337941628,28.142076502732237
13,bowel_urgency,0.013330212325110922,0.33623979275228105,0.0318424616239454,0.021587541151499925,1.1203656071507675,0.33630491760799397,0.11365506699474744,31.713407606607763,33.021077283372364
13,laxative_taken,-0.022533225014229004,0.10389184563720805,0.012063977802247947,0.3839700673008415,0.7306211893756328,0.1048193053571187,-0.31386016233740155,11.247600767754319,11.909410386567746
13,stool_frequency,0.04318130932666496,0.025886251011128222,0.03450871737746052,0.07505035364388543,1.0,1.0,0.0,11.916604057099924,1206.515373352855
13,stool_type,-0.002571571891496911,0.853438195383474,0.03862269391649097,0.005510684011366637,1.0,1.0,0.0,4.380398992833624,434.37253354380425
13,bristol_constipation,0.01727234772118806,0.21598777870913216,0.014326189387520567,0.30479641866185186,1.277918504041867,0.21670274969041947,0.24523258556670843,7.558932398207675,7.973026576755256
13,bristol_diarrhea,0.021056695444356562,0.13145068297074855,0.037749021088106634,0.006833887023646113,1.34382627019789,0.13236765205726764,0.2955209705001269,7.500487044613287,8.449028163427212
14,diarrhea,-0.031187964276839487,0.024429894380337595,-0.03979301162809798,0.004083766006831543,0.7009365133681016,0.024553699680579744,-0.3553379618575771,23.06953515174798,21.46060217809097
14,constipation,-0.01275490954406801,0.3574194936010404,0.011885902749012328,0.3911199562887915,0.8698363833786233,0.3573846741714226,-0.13945015010200487,24.692780337941628,25.6
14,bowel_urgency,-0.014474103568881787,0.2964167610005836,-0.003675301936251733,0.7909171244321833,0.8638299144712602,0.2963900237918957,-0.14637938780806647,31.713407606607763,31.892411143131604
14,laxative_taken,0.038809084165852104,0.00508442479885929,0.0665815794133061,1.5088117424497994e-06,1.7227066204569672,0.005194693817641927,0.5438966705329633,11.247600767754319,12.987843889955213
14,stool_frequency,0.02685760690511552,0.16595897587042657,0.011974723515743267,0.5368636301691536,1.0,1.0,0.0,11.916604057099924,1196.9734403953057
14,stool_type,-0.019049604656533152,0.1711295379875714,-0.001303588123259808,0.9253908401748656,1.0,1.0,0.0,4.380398992833624,440.1351786289025
14,bristol_constipation,-0.012607890180022072,0.36646876058521605,0.008422221892319458,0.5463267778215457,0.7959062412581693,0.36658661972090867,-0.22827388743933932,7.558932398207675,8.128238341968911
14,bristol_diarrhea,-0.02034032532188448,0.1450949715057657,-0.019175699258115807,0.16955538021040317,0.6864159361598855,0.14553440684345098,-0.3762715140617451,7.500487044613287,7.221502590673576
