seqn,factor_0,factor_1,factor_2,factor_3,factor_4,factor_5,factor_6,factor_7,factor_8,factor_9,factor_10,factor_11,factor_12,factor_13,factor_14
52953,0.3669231701957109,0.23049381588411963,0.4812509659360738,0.011336757365615055,0.006667435891608553,0.0,0.2975767582259669,0.0,0.0,0.006773133779355012,0.014621466080614426,0.030227910216883397,0.06079122434048189,0.0,0.0
52956,0.38398184127572665,0.4712032055785935,0.2809242081111244,0.009723674475801062,0.42974834173142307,0.5056510990436333,0.0,0.6055528630848084,0.001633533441699464,0.02516334746695572,0.0173049919686372,0.0027974869251171644,0.0,0.0,0.03851704153512043
52959,0.0,0.33913324832799374,0.48075698986200915,0.7863971875958082,0.019644636633686464,0.0031363007610693936,0.0,0.02711613781118437,0.0,0.033024396675382414,0.006374867775921926,0.0,0.0,0.028469422308753097,0.0
52960,0.49627167678157574,0.5553711419778284,0.33287493406128965,0.01635854446611055,0.0,0.3922464002719839,0.0,0.03322582211213062,0.0,0.025055705659398495,0.0,0.0,0.27143321418118616,0.0,0.4643207332174817
52961,0.29532906428183514,0.5321410303955054,0.0,0.0,0.0,0.0,0.06391163176028074,0.13539389543934913,0.010283988489683957,0.0,0.013079161512197918,0.0,0.16701347977689934,0.061946893674728595,0.0
52962,0.023876110428190836,0.6905555825364771,0.4664407895791393,0.04661589611861102,0.00881111232352444,0.021716612430318853,0.0,0.4051230906330327,0.0,0.0,0.0,0.0010617888448164747,0.0,0.0,0.0
52964,0.3500542115530709,0.3013522556948679,0.4423739390019174,0.0,0.5362730339843855,0.0037193797589339,0.02807194671488486,0.0,0.0,0.0823134029989163,0.0,0.021673936948749643,0.0,0.008035862776584867,0.5979686353278139
52965,0.23635016837128672,0.24394593520973235,0.5136795909962,0.0,0.0,0.42974528320687777,0.19310848675353862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52967,0.32305699891722817,0.4348628686779227,0.0,0.09240019377994088,0.0,0.02487649175225947,0.0,0.004903172131465442,0.0,0.03383179652513228,0.0,0.0,0.0,1.0290843847989122,0.6776459656940979
52968,0.0,0.13884564150729276,0.25852960455818214,0.6882972437756555,0.41636815827110807,0.029941005630583054,0.8394897194847226,0.0,0.0,0.0,0.0,0.0,0.2137118573176493,0.0,0.0
52971,0.4335691591940221,0.37297188626644967,0.03155252075863518,0.0,0.04744749651361973,0.008087406251667638,0.0,0.0,0.04453725788604919,0.0,0.04263411354245413,0.03349243181689135,0.0,0.8909655013173424,0.0
52975,0.04931055729676257,0.14462571389702103,0.5520964053164757,0.7415217607347973,0.4783820472682248,0.0,0.24869541591172903,0.09329016776801577,0.021129119411151084,0.035392393524995625,0.017562435832933022,0.007407038478968987,0.5229836327613815,0.02031910777503189,0.0
52976,0.0539060338361474,0.0,0.0,0.0,0.0,0.0,0.14381909573665316,0.0,0.6831118262413923,0.0,0.839482325576418,0.014723501876851128,0.0,1.0850043924852124,0.0
52977,0.5002899929677224,0.39917723971597047,0.0,0.0,0.48160563619330804,0.0,0.0,0.0,0.04579922145670837,0.0,0.007124014218444736,0.0005174113529469599,0.0,0.0,0.5637096377974524
52979,0.16548683491830846,0.4893629076329791,0.0,0.7025130914434599,0.5560442508430133,0.0,0.24766832997315433,0.0,0.027329690694439808,0.00404302441839367,0.0098643142154192,0.01779360994203802,0.18002888823805008,0.0,0.0
52980,0.07126839800761094,0.12277545926422032,0.5047136311060884,0.6459325500874809,0.039834114486233016,0.5501170350676978,0.0,0.19566157079800997,0.0,0.0,0.9313946121375437,0.0,0.5860263185817622,0.01877560804827794,0.0
52988,0.023646069404403926,0.0,0.3825319716875611,0.0,0.0,0.0,0.05065058881114091,0.0,0.0,1.0056549322465609,0.00806871884683534,7.326237706418198e-05,0.0,0.0747376859143058,0.5044097821963064
52989,0.42245767695505765,0.1865121808057346,0.04212742066117002,0.0023527767065492666,0.5701838371079933,0.01051323005070999,0.05017016024401186,0.0,0.06683585192226378,0.04146684752684923,0.013846909260980162,0.005453135267193882,0.012353439725571593,0.03894357101754276,0.0
52992,0.1411626363931709,0.32259514256839866,0.41698646488588753,0.0,0.4561232696692956,0.0,0.22476060088342664,0.4566072417914901,0.04505173798835112,0.0028364729163262107,0.019268144150613745,0.004436209772721926,0.0,0.908713501824331,0.6103631431957225
52995,0.0,0.6628070052571133,0.4238307795736269,0.0,0.0,0.5478574027237894,0.3352034695792998,0.06088966088399296,0.0,0.0,0.0,0.0,0.6362247230041227,0.0,0.06121279610265593
52996,0.5244130372096237,0.2984408223730879,0.051642536539783374,0.13230643843766546,0.003134876421852447,0.05885420563313806,0.11102144988676368,0.0027691134905017045,0.43236052918494233,0.0,0.01038937965990391,0.0,0.0,0.0,0.0
52999,0.17743692016271526,0.3913146474855347,0.4501225364227566,0.0026727977894772277,0.01225639946843461,0.4436128820852517,0.0,0.04872490642670946,0.043538136364652,0.01047061951236044,0.0,0.004436517024162748,0.04775402827055268,0.002096494619188411,0.0
53000,0.0,0.21749284335316618,0.5501046173762155,0.0,0.0,0.0,0.12956071108810469,0.0,0.0,1.074748775819688,0.9105880454407397,0.0,0.009540560148702078,0.03331137582576716,0.02463327804371522
53003,0.5508060544780876,0.0,0.4998467758822172,0.0,0.025978206857217547,0.0,0.30343462036841495,0.5183848777814135,0.016170193493139563,0.0,0.0,0.0,0.0,0.030451750234995457,0.0
53004,0.0029206417022825115,0.18488000095397872,0.40784581153103083,0.0,0.04117259223217649,0.36218178575841525,0.0,0.0363363745337402,0.02073667462776624,0.00897001523964397,1.0413559592376118,0.00793505780730655,0.0,0.06478685388855318,0.005586216504636364
53005,0.16465983444177368,0.3275524082273644,0.6270964130947095,0.0,0.05695844890620675,0.0,0.07118009941849308,0.0,0.022804342381889556,0.05893362128905576,0.05270785058840836,0.017310703862125687,0.02473005580977445,0.08504000332189958,0.5353697481828394
53006,0.3929172518591323,0.2630233317972702,0.09657057666368113,0.003654067098830304,0.03824431540707392,0.009970531062009012,0.23774982879657386,0.14890435259779888,0.05522452541340025,0.02382043411291245,0.025958036740272774,0.023324899991180207,0.0,0.00339312971956739,0.03187018985880617
53009,0.31093407738840256,0.48454701090043933,0.38216782632498236,0.0,0.024170311988747712,0.0,0.0,0.3563679253302263,0.05021789982012924,0.05312659277543112,0.044124511621017375,0.01830753566323584,0.0,0.014881063257256051,0.532483698720367
53010,0.07463412248750427,0.21626810543770497,0.0,0.785295632974709,0.6002164865322069,0.02416439820982442,0.6096013543403117,0.0,0.049799739123308095,0.0,0.03558942890178191,0.013077536766854105,0.0,0.0,0.0
53011,0.13563959334099948,0.3826085260878408,0.0030938401448292793,0.0,0.0,0.436542403038421,0.0,1.0039129215206064,0.0,0.0,0.013657990800213718,0.0,0.0,0.0,0.5507461766360492
53012,0.404735298182922,0.16008347387905916,0.45224865387621016,0.027917503671546075,0.0,0.0,0.057663450345484514,0.45000184190716885,0.023647968403410633,0.0,0.0,0.017670481387199323,0.028803990757390426,0.0,0.032272451345550235
53018,0.0,0.0,0.028218438895804394,0.0,0.49374330242665077,0.5449337867182498,0.33620828722149254,0.8803980978816178,0.0,0.0,0.0,0.0,0.6908002285852132,0.0,0.21859821889195907
53019,0.13677159372577996,0.345695103393284,0.30362926989692646,0.0,0.43401659114173063,0.0,0.2746318916698198,0.6868803040541301,0.020896231860088807,0.02721165141004387,0.0,0.013384634574726561,0.0,0.8547665253816349,0.004270668071107512
53020,0.20875680734425361,0.031487871224086444,0.3299133255425332,0.0,0.479495547326593,0.0,0.2989773871072955,0.18792114853827133,0.0,0.0007997568983485481,0.01619061164489262,0.027964245900831842,0.44658689926255113,0.006997276386864267,0.03266580879918507
53025,0.14725502756030348,0.2506591474042837,0.0,0.6538515770869079,0.0,0.0,0.0,0.4993664944364057,0.8393466218582051,0.0,0.0,0.0,0.14666788657816374,0.0,0.6152229787408408
53027,0.07528866809478811,0.2918007401864141,0.4799590344787468,0.0,0.01935072377322323,0.5298846966499863,0.0,0.013110624205995786,0.019168745667761132,0.024318204120467972,0.003413561308929886,0.023466445283881077,0.0,0.018542334357235325,0.07022409234269007
53028,0.4320405709141672,0.14334684183173454,0.0,0.5718561904893086,0.0,0.48057010455521176,0.1874854783917086,0.0,0.0,0.0,0.008310815406709906,0.8411664746106549,0.02546683941975662,0.0,0.4177050937623771
53032,0.3002065481190138,0.09934949949452979,0.07849671283155037,0.012219020141687555,0.4687405955272004,0.015445652837744924,0.35340899259325104,0.0011690695397064683,0.7954438756362088,0.025940853514288292,0.0,0.0,0.46306866129040986,0.00148288799796822,0.0
53035,0.256075505807175,0.6419718874018545,0.0,0.08318994237145624,0.0,0.001265838442352065,0.051616655862505,0.2853759078444259,0.0,0.0,0.0,0.0,0.0,0.0,0.010774876500092548
53038,0.660596651741742,0.43471146924273213,0.0,0.0,0.0,0.4339739230039596,0.1043613206105585,0.0,0.0,0.9398239031040834,0.0,0.0,0.0,0.0,0.5879063342472226
53040,0.0,0.7923430039475979,7.165195604111274e-05,0.018887361607908663,0.002658191051376805,0.0,0.0,0.0,0.03359537299155661,0.0,0.0020048827958227423,0.014720676573866356,0.017769184403751775,0.0,0.0
53041,0.2568988635377208,0.12317934291498985,0.3743665362430512,0.0,0.0015642387344167433,0.3362873706400246,0.0,0.0,0.0,0.02251812859200052,0.0,0.0,0.0,0.0,0.0
53042,0.3304151777524105,0.0,0.0791786216734027,0.001175999326773106,0.029244490321372628,0.0014552391644571552,0.03095673818568891,0.005582422133549673,0.05877937396113783,0.008198150867548885,0.012200131217620395,0.9131052084453196,0.01275668824197734,0.01592097125782621,0.01234054556929569
53043,0.19337845785733102,0.037049975980753526,0.0,0.543239007102895,0.0,0.0,0.0,0.6535575631043131,0.01638131559752623,0.02394323545286602,0.03839502958772371,0.029483242388489612,0.40151184157960773,0.00923266613694652,0.5759523322805662
53044,0.2115062865200984,0.6147113089957974,0.0,0.0,0.0,0.02176891869705224,0.15052911429004556,0.8072570016483017,0.0,0.8427330037166377,0.0,0.0,0.0,0.0,0.03449309506221501
53045,0.0,0.13527507828494723,0.31098380910815415,0.6659051808178905,0.0,0.0007925830092488359,0.142363276646397,0.0,0.0,0.0,0.0006572925906327261,0.0,0.09980802085127612,0.0,0.0
53046,0.0,0.3442196378395393,0.0,0.03765507819831502,0.5091932536543772,0.0,0.7203469601449285,0.0,0.0,0.0,0.0,0.0,0.21433582109761165,0.0,0.0
53051,0.0,0.3987320421187443,0.34444163468536887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022149392433963043,0.0,0.6842926828508695,0.05162563399834401,0.046125185312499095
53053,0.2907427162013691,0.6479852919121597,0.0,0.0,0.4727757429530904,0.0014568623594618565,0.0,0.0,0.0029530901926266197,0.0,0.002402920064881155,0.010188848868779327,0.0,0.0,0.03120158701563003
53054,0.5170081567807304,0.0,0.3897903709024934,0.06016146997302804,0.5998640730138811,0.0,0.0,0.7702440972239974,0.0,0.0,0.0,0.0,0.0,0.0,0.09061228654991535
53055,0.4523229526697927,0.34405091186610876,0.05435027758630163,0.0062762351675383025,0.4760859211889044,0.0019231937910838557,0.0,0.20353777321302235,0.08511950776188798,0.0276002118899432,0.0029016478315142687,0.015323618388640542,0.0,0.04299809259549183,0.01597396332774946
53058,0.3292969154202028,0.3064080496389718,0.02989793426690237,0.0,0.07393066966217186,0.0016824627836064829,0.0,0.19664791509967483,0.0,0.019839264105721604,0.009291107306842532,0.0030900304143254877,0.058183577980566406,0.05531176891177551,0.5478185560977201
53063,0.10141548758368808,0.0,0.470947938147044,0.03246005275401137,0.04024524237367302,0.012406569011827783,0.0,0.7313541506990691,0.6335014084508098,0.0,0.0,0.019476841351690408,0.0,0.0,0.0
53065,0.0,0.0107562048106621,0.02799304543738572,0.0,0.5653111018173888,0.3966923718730226,0.6284358805760435,0.7077289357416868,0.0,0.0,0.0,0.0,0.05175837166976813,0.0,0.0
53066,0.0,0.6100949589809846,0.0,0.0,0.02264730047155074,0.5474387904215448,0.0,0.0,0.015172432871446942,0.0,0.0,0.0,0.5942922441090095,0.0,0.005678571244372168
53068,0.024918841590749048,0.3776610495421996,0.5079236214044685,0.0,0.0,0.0,0.0038741919901749064,0.19686768358179885,0.019119495031070348,0.009083721429837743,0.0,0.0,0.21688776241571875,0.0064323979998120485,0.0
53072,0.0,0.33046695764660433,0.007267369175841475,0.004215086216991063,0.02648104166180023,0.0,0.0,0.001341449196378631,0.750052445672371,0.0,0.0,0.0,0.6909539613047545,0.0,0.4204735304578306
53075,0.24519354206064886,0.2428875339665008,0.07467841015823007,0.0,0.5926941268992826,0.01153853162395038,0.0,0.7595918083023144,0.7195018453114392,0.0,0.08052598579688346,0.0010481304825693556,0.0,0.026260146649407186,0.0
53077,0.0,0.0,0.4675849987344303,0.5172838633875576,0.0,0.0,0.0,0.03797630412728336,0.0,0.0,0.0,0.0,0.4362291913202972,0.0,0.0
53078,0.20248057522628202,0.11128446970890389,0.3951177045997849,0.0,0.03104847455089008,0.4447309306226474,0.34611149520240553,0.6808811594175269,0.0,0.9940102623137566,0.0,0.0,0.47034382487054993,0.0,0.5266333369339433
53079,0.27737609114874845,0.0,0.5285501497065104,0.0,0.0,0.0,0.12050890096951028,0.5718902834058437,0.0,0.0,0.004573902742026841,0.0,0.0,0.0,0.03958026891957559
53084,0.28212465280492544,0.36299938147224675,0.4546640815819878,0.0,0.5599158628127768,0.0,0.29483342575484284,0.937991493523157,0.007990480092984694,0.0,0.03500854416815172,0.0,0.10776206125825565,0.03119104485487735,0.6719685802864359
53085,0.2231040794706902,0.5058839647246124,0.3139251821612332,0.0,0.5039651729154015,0.0,0.0,0.6938240004024656,0.0,0.006130184364876777,0.0,0.0,0.0,0.0,0.47346489077150655
53086,0.011859207135691009,0.021009216861170493,0.37932475616399053,0.7454481830864123,0.013263059429336314,0.4474536820962606,0.14341869500865456,0.0,0.0,0.0041781663162282455,0.0,0.9170652566568234,0.08805550467508139,0.0,0.011412386284906583
53087,0.0,0.4587741915362637,0.4266722909952298,0.02363387605530981,0.5798939835682945,0.4959736926401205,0.12969687166259677,0.09285213891426021,0.0,0.0,0.0,0.0,0.1512577689479914,0.0,0.0007376734161931758
53089,0.015890372088221996,0.21422876362005785,0.06478555578743918,0.0,0.34672619578357694,0.0,0.01679579417003559,0.0,0.021227125667522183,0.02514926490442616,0.005738496941386402,0.0,0.06708162964302848,0.015935865006912533,0.020791783110960377
53092,0.15577128136838753,0.3508033488266105,0.0,0.00852942846477583,0.009548141155902325,0.0,0.22125718293453409,0.7047772651834593,0.032839666391344356,0.0,0.0,0.0,0.015339450600605748,0.0,0.0
53093,0.4886252786253957,0.0424833729338684,0.5216222219043577,0.0,0.0034712799812173178,0.0,0.38939231476646835,0.14199900138480698,0.010699813738848622,0.017521789841346017,0.0,0.0038243207816966245,0.0,0.012072265958030765,0.06362164363232882
53094,0.0,0.04309438809399638,0.500360965239143,0.5783110060916082,0.016228280186362107,0.013205231780117456,0.0,0.07548224196852615,0.0,0.0,0.0,1.0030044508757512,0.0,0.0,0.007280702083213864
53095,0.1634705586043255,0.3317516934276762,0.0,0.616206031408073,0.0,0.0,0.0,0.42865073574865775,0.005366254929341594,0.035772633168020526,0.01612955072126085,0.03462647819905754,0.05709094785246745,0.009329663631781062,0.0840365221375553
53096,0.12953730578371173,0.19667314797213245,0.5699243716559743,0.0,0.49077648466500257,0.013709832953373401,0.7969840698586744,0.0,0.0,0.0,0.0,0.0,0.060892514683717675,0.02695735513102491,0.0
53098,0.6462190841412329,0.13589618716644608,0.5303349668983977,0.020431291271527884,0.0,0.023253673699007008,0.1990776920313875,0.16492216627810594,0.5918928664482492,0.02387963891003381,0.0,0.0,0.03425129522042359,0.0,0.472379067380324
53100,0.20221997024228702,0.11025375601339281,0.356793168680268,0.0,0.4552661940523228,0.0,0.0,0.0,0.8437482359538269,0.0,0.0,0.0011136301530502014,0.013104564233001674,0.0,0.4331198837948312
53101,0.16184452963298482,0.26630201712002005,0.05831752381954733,0.001970902822451351,0.0,0.010831506618520932,0.0,0.7348559193258296,0.06755166651476403,0.015248811870334927,0.06102379192990608,0.8650833384177741,0.0,0.08619725829701773,0.44761090916815055
53102,0.19638774226047853,0.425383717346157,0.054419004227524666,0.0008256703152171507,0.0,0.0,0.0,0.0,0.7495155115209378,0.0,0.03622043258042089,0.01905807488268719,0.0,0.0,0.0
53103,0.35381952672109457,0.0,0.28797886561540303,0.6112823845606339,0.0,0.4646876327813595,0.1938094801415205,0.758340768838912,0.5086501562270475,0.0,0.0,0.0,0.012078008611943369,0.0,0.0
53104,0.0,0.37449233241670293,0.48082932064702977,0.02839162194404849,0.0,0.5217393996920473,0.18546557927666196,0.1130818799781075,0.0,0.0027554950917009027,0.0,0.0,0.5456229734983002,0.0,0.0
53106,0.2727433872520227,0.5772750395057547,0.031188406056316197,0.0,0.0,0.014135891193372968,0.2649722260573513,0.0,0.0,0.0,0.0,0.024473750350590833,0.6590456738267103,0.003919167519193935,0.5085975337461853
53109,0.0,0.6588040337902513,0.2969103532458706,0.0,0.486283463949097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012041515453746375,0.04638799553337946
53110,0.5974822796379189,0.0,0.31870977132115,0.0,0.6374976597515835,0.0,0.01678459045339265,0.0369862256107622,0.07434898697631455,0.0,0.0,0.9899826940221634,0.005848490412044889,0.9654776052054042,0.0
53112,0.08564784990834466,0.46133527463742396,0.07200153539898282,0.013712188461858314,0.0,0.04077226090567158,0.459754328530798,0.040503943061028246,0.0,0.0,0.0,0.8747017973485786,0.03794446255281204,0.9361327553978885,0.5648735868631536
53114,0.13461397435810205,0.042572571861913544,0.517010846940829,0.0,0.3695004171501878,0.0,0.20396616272343934,0.03130353702085708,0.02050612864561526,0.0285123229709708,0.004126487611013365,0.02222891244266571,0.0,0.04069403236901999,0.050284237326612566
53115,0.06212381107134479,0.26845889860363253,0.3781896369370735,0.7108432542308023,0.005522118038080225,0.02010352739950769,0.4597002624406781,0.0,0.0,0.0014543288702629639,0.0,0.0,0.0,0.01675607383755636,0.0
53116,0.05940808469522243,0.3812322327464453,0.4168052653148628,0.015742383960897194,0.03075319359342852,0.0,0.22418549994352768,0.01948546236273747,0.038080878803558635,0.02581800896469957,0.0,0.028705542975369563,0.0,0.0009462230173601436,0.0
53117,0.4714294059714934,0.14320822736187436,0.06578909078680781,0.0,0.022964073516189676,0.02840698834080389,0.0,0.0,0.0,0.0,0.051130730435231996,0.7288638287557244,0.0,0.6811533632885091,0.021317652212019377
53118,0.08920796073785017,0.29769744827031913,0.09163244302612464,0.7572458306346528,0.045384798622129095,0.0030786044794954806,0.22805998074221415,0.027845996858115556,0.05752195262862155,0.0,0.03142562406920372,0.02926692136307772,0.0,0.04011805008005864,0.01602021448306586
53121,0.08205673227185808,0.0,0.48359357901398986,0.0,0.07499442924326132,0.0,0.0,0.23006806326979531,1.0071470037052495,0.06306535436984174,0.06474927942742834,0.022814024284310192,0.0,0.004775900367643174,0.6096759522131848
53124,0.18909181337625208,0.13740079767308766,0.3861927890395958,0.0,0.4679170629374287,0.0,0.18517426563815037,0.29025649368054435,0.0,1.016562186736404,0.0,0.0,0.6812867104976126,0.0,0.060914917662353386
53125,0.1997049472004726,0.0,0.35385110075819587,0.0,0.0,0.4480949310794338,0.31013294705256245,0.0,0.0,0.029980210160737455,0.8400954174348151,0.017014918064978405,0.0,0.8504334904808614,0.0
53127,0.13978103713651818,0.12147015511259347,0.4818949351861493,0.01161485365950059,0.0,0.4487491260403646,0.33515683193982987,0.0,0.0,0.0,0.021894982582591024,0.013246354308294574,0.5182052828531396,0.0,0.0
53130,0.05852121801481701,0.4298002575851606,0.34769314266495566,0.7146856155962831,0.008498188215899725,0.0,0.0,0.06489164357239496,0.0,0.030303619116765327,0.013978476576828316,0.014583707583870347,0.5088601065576409,0.9087472114383104,0.00303079808862596
53131,0.0,0.6939385410632561,0.047352175413709244,0.6563071299027134,0.49316732131184216,0.022763087369420516,0.07766572750451901,0.14254862667885568,0.012174901083631581,0.0,0.0,0.0,0.05355036427907477,0.0,0.012215088280835564
53132,0.0,0.23652742208134495,0.3533131393204413,0.0,0.0,0.0,0.37532958253538923,0.0,0.0,0.0,0.006130103677548811,0.0,0.0,0.0,0.027361925261558902
53135,0.5761438544307192,0.0586495728949668,0.0,0.013945090535933926,0.5367241640156036,0.01842916785701979,0.0,0.5413904529789847,0.0,0.0,0.0,0.0,0.0,0.0,0.4716541794348957
53139,0.07586491068507668,0.25546217119924425,0.5100469327237575,0.0,0.0957171313607894,0.005047275548155465,0.37428481916499257,0.23107396237313144,0.03962040893295975,0.050522206887145496,0.0016795862077648696,0.029716754766003058,0.4535336598085452,0.0774209857612463,0.04534310228304031
53142,0.08263396694802697,0.2682900937188799,0.0,0.0,0.0,0.0,0.5285719091006155,0.0726847521227964,0.0,0.022938318104517057,0.0,0.024759789383087646,0.1804670808880942,0.004923455754885703,0.024382929970249705
53143,0.17151959195405483,0.18324407499184,0.5622114461454027,0.6082002193057263,0.6472192258456133,0.026516344822325837,0.4064605643701018,0.12973340182847912,0.742467805871367,0.03642249921689725,0.0,0.0,0.0,0.0,0.5401369223792419
53144,0.07484087448015217,0.05942860588618647,0.5097233518917167,0.021125572143299663,0.5157372375996011,0.5499051847306798,0.0,0.1246487645902125,0.0,0.0,0.0,0.0,0.0,0.8535553188972841,0.5082335853670514
53146,0.09470600844342063,0.0,0.6972651604541649,0.7287286974239918,0.028036268282898853,0.0,0.22750796415011645,0.0,0.05510641892130497,0.023634204717969357,0.014696579888925625,0.9510485478569378,0.031240431597147372,0.005295866991460702,0.0
53154,0.14412644550683373,0.22019598551843916,0.0,0.013442427446853377,0.411200675335001,0.0,0.4048361957328857,0.0,0.0,0.0,0.024212770321883723,0.021958540676214586,0.0,0.9534712343957409,0.5564213673114885
53155,0.027273208816723238,0.3525449627178444,0.0,0.01274296707334031,0.002854757965404659,0.0,0.19990942520547705,0.002300068578894604,0.0011441405582316723,0.019128441526834704,0.021907996926122886,0.024866072066162533,0.11733784289342628,0.0,0.014330392842791292
53159,0.18391505781010814,0.21808284282626703,0.5192164071664619,0.0,0.0,0.4535839343790343,0.0,0.050605797548354765,0.08648486145573256,0.02138290848503002,0.013975594430130463,0.02515475538694544,0.051143472110124065,0.007021316604512511,0.017888241091485627
53160,0.0,0.0,0.4218135412233628,0.0,0.4318158002572843,0.0,0.005933186344913052,0.6667781871310853,0.0,0.05500967930626086,0.0,0.005882538047147449,0.024504288395218593,0.02574237793564646,0.0
53161,0.34768925646795695,0.13156600342646127,0.39709919583714665,0.030762666914601482,0.020815274506337977,0.5496893534995965,0.020857817724048877,0.04951324335306967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53165,0.2589701676020971,0.12875244403127395,0.38449602673531647,0.0,0.5494299852984744,0.3760971108498231,0.0,0.01158507888426873,0.0,0.03135776634700853,0.012819205326212363,0.0,0.6232494190722477,0.02921020245022465,0.0347000275579386
53166,0.20908179599614987,0.2811124671990441,0.522598964725628,0.0,0.01925014199981052,0.0026950463934394603,0.3397815362025335,0.0,0.045869071681611744,0.05566533817651745,0.010241382069141181,0.0,0.0,0.0,0.0
53168,0.20139685298681745,0.3793541530076312,0.0,0.0,0.016799340522493388,0.0,0.0,0.0,0.6888071628951499,0.01882028079581367,0.02005520165211356,0.991896112273053,0.0,0.0599133087241392,0.07023870692138377
53169,0.21428668324140887,0.47193805884228635,0.0,0.0,0.05213006671767967,0.0,0.09372447664909647,0.0,0.014386918066586728,0.037051158645987764,0.0,0.012423726965288416,0.0,0.0,0.02261548663948163
53171,0.3973031604603736,0.44339877759118906,0.0,2.829498084223251e-05,0.0,0.002143604085022516,0.0,0.011452622530026645,0.015428589938709781,0.06462517789059752,0.032843981833651344,0.01968601647985123,0.0,0.8679207103811298,0.026891861090489588
53174,0.3073371059593122,0.07060339453619169,0.48206232894668727,0.0,0.0,0.003699884966202105,0.47468019282160606,0.0,0.004589392137478555,0.0,0.7855008322511533,0.0,0.0311418023895755,0.018973651454817865,0.5154515717662642
53175,0.016780586431426225,0.425880535492832,0.32117272657129003,0.022092907971455186,0.0,0.0,0.14528114231257327,0.0,0.0,0.0,0.0,0.0,0.5601659680856438,0.0,0.0
53177,0.11768252540952877,0.5250779163544397,0.0,0.0,0.5394116364457803,0.4621495269221031,0.5338243533036562,0.2591740029718304,0.048235871240620246,0.12326712165150068,0.049746632114012444,0.03045970850142943,0.0,0.007222902632530881,0.00038429491710267525
53178,0.25351392715159027,0.12715098225857013,0.0,0.0,0.39106767930606623,0.0,0.15248510685929167,0.0,0.0,0.0,0.0,0.00833911936958719,0.0,0.0,0.4644423237997211
53180,0.0545792716007721,0.3586012560003681,0.02711440643380004,0.011277429224552018,0.518477583539597,0.016507133152986048,0.04682535637027499,0.0,0.014470258346244422,0.014071482724414178,0.01773858479713886,0.016270963939691217,0.07674940587487915,0.0,0.011612368581485611
53181,0.36764133379363384,0.5122136159691308,0.0,0.0,0.0,0.578151322457524,0.20588580384158703,0.3339220840595253,0.0,0.0,0.0,0.0,0.11963301570813807,0.0,0.06381823168396132
53182,0.44282091837443865,0.0,0.47154254336413864,0.0017430136631142728,0.05200438316727198,0.0,0.06493387346747063,0.0,0.03307843690919679,0.04173159186326466,0.047337377972864116,0.0053128233618702225,0.0,0.09865342448077041,0.0
53184,0.397804031533958,0.10442757630235354,0.0,0.09650221383833797,0.5787313374165414,0.020257043410705517,0.3295604865030023,0.1393815862220024,0.02628510294500156,0.9620783550806563,0.0,0.00283658971658668,0.2588974769295285,0.0042858781843948595,0.34745400331824444
53188,0.08957436452938236,0.0,0.412745370223972,0.0,0.0,0.0,0.8548176489108469,0.031503328654307494,0.0,0.0,0.0,0.0026212533389286794,0.0,0.7482050996083384,0.6260138029775161
53189,0.2741029999786864,0.13819638687051852,0.0,0.0,0.04417334613442081,0.37667147965657993,0.0,0.31501948456403916,0.07198678350807583,1.0288844274717686,0.004427651448477664,0.039507580402644044,0.0,0.03220451776480043,0.019177603646518857
53190,0.16132000469932267,0.27575889123669367,0.02085473052729262,0.0,0.011081712589566079,0.0,0.0,0.0,0.04251331709222662,0.02752232378802013,0.03195791959672146,0.01400852227954821,0.0,0.016442168655476597,0.5504387669595567
53191,0.1973699596478079,0.35852114385785694,0.006511045571809196,0.03233348727085624,0.0,0.0,0.08264748919852564,0.0,0.0,0.9077361160982846,0.0,0.010350454321470488,0.009196151478618547,0.0,0.0
53193,0.18744214876170026,0.01601172187557924,0.582661826067318,0.0,0.43474594558065843,0.41348875155478765,0.012391881716354905,0.013236590702992726,0.06171389983607381,0.03728710135471256,0.027647555394647652,0.016866908054281756,0.0,0.03463686970094632,0.014521902535422312
53195,0.40491435946500204,0.4117591160639589,0.0,0.5944567655195776,0.4443925980798558,0.01157797976110945,0.13034426690059306,0.03078986974015875,0.0047429873113688445,0.025239597377944182,0.02130929160004781,0.013964962363729145,0.0,0.0,0.008555052592002937
53197,0.04681970767929919,0.0056504418984201195,0.4836368566944243,0.6184297183649708,0.3824056570747462,0.5125172931831808,0.7362316037287796,0.0,0.01074214145293453,0.028502792967655323,0.09561451300777622,0.041259727843401116,0.6756785831343921,0.050127693726704795,0.06957512600752075
53198,0.18880101950516773,0.3773980104507744,0.06259028099684175,0.002563971636946777,0.5557200387056828,0.0,0.2505377883783726,0.11525623790600141,0.03926003104648034,0.007342084068320587,0.0051517679834176084,0.010180150384774149,0.02689263932064029,0.0,0.021771074757229066
53199,0.16898253424526122,0.0,0.5250064439232036,0.0,0.02279191011419669,0.4785498824256493,0.6764020620780937,0.0,0.03383433581462458,0.018925547035713332,0.02153920109850287,0.004987552396794803,0.0,0.0915711751310992,0.01680602911984901
